,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
2665,Female,24,1,6.0,1,< 1 Year,No,31199.0,152.0,31,0
2666,Female,31,1,28.0,0,< 1 Year,Yes,36822.0,124.0,157,0
2667,Female,45,1,28.0,0,1-2 Year,Yes,26206.0,26.0,49,0
2668,Female,23,1,33.0,0,< 1 Year,Yes,2630.0,160.0,198,0
2669,Female,28,1,8.0,0,< 1 Year,No,2630.0,152.0,55,0
2670,Male,22,1,49.0,1,< 1 Year,No,31335.0,152.0,141,0
2671,Male,24,1,30.0,1,< 1 Year,No,26587.0,152.0,240,0
2672,Female,25,1,28.0,1,< 1 Year,No,96436.0,152.0,69,0
2673,Male,52,1,28.0,1,1-2 Year,No,54169.0,122.0,261,0
2674,Female,24,1,8.0,1,< 1 Year,No,40649.0,152.0,144,0
2675,Male,26,1,29.0,1,< 1 Year,No,31244.0,26.0,258,0
2676,Male,24,1,50.0,1,< 1 Year,No,24194.0,152.0,187,0
2677,Female,24,1,29.0,1,< 1 Year,No,32573.0,152.0,284,0
2678,Male,72,1,32.0,1,1-2 Year,No,32062.0,124.0,124,0
2679,Female,24,1,8.0,0,< 1 Year,No,27475.0,152.0,29,0
2680,Female,24,1,8.0,0,< 1 Year,No,65320.0,152.0,27,0
2681,Male,21,1,28.0,0,< 1 Year,No,2630.0,152.0,267,0
2682,Male,65,1,28.0,0,1-2 Year,Yes,34635.0,122.0,196,0
2683,Female,77,1,28.0,0,1-2 Year,Yes,46339.0,122.0,56,0
2684,Female,31,1,6.0,0,< 1 Year,Yes,25336.0,154.0,146,0
2685,Male,26,1,6.0,0,< 1 Year,Yes,21973.0,152.0,246,0
2686,Female,25,1,8.0,1,< 1 Year,No,61457.0,152.0,88,0
2687,Female,65,1,2.0,1,1-2 Year,No,2630.0,124.0,277,0
2688,Female,69,1,8.0,1,1-2 Year,No,37134.0,124.0,241,0
2689,Male,49,1,8.0,0,1-2 Year,Yes,68136.0,124.0,202,0
2690,Male,76,1,41.0,1,1-2 Year,Yes,46128.0,26.0,214,0
2691,Female,24,1,28.0,1,< 1 Year,No,2630.0,152.0,71,0
2692,Male,24,1,8.0,1,< 1 Year,No,2630.0,152.0,36,0
2693,Male,51,1,28.0,0,> 2 Years,Yes,2630.0,157.0,95,0
2694,Male,43,1,28.0,0,1-2 Year,Yes,43999.0,26.0,50,0
2695,Female,36,1,28.0,1,1-2 Year,No,26019.0,152.0,178,0
2696,Male,41,1,28.0,0,1-2 Year,No,2630.0,122.0,166,0
2697,Male,55,1,28.0,0,1-2 Year,Yes,45807.0,26.0,66,0
2698,Female,43,1,15.0,1,1-2 Year,No,37542.0,124.0,99,0
2699,Male,48,1,50.0,1,1-2 Year,No,40824.0,154.0,245,0
2700,Male,52,1,30.0,1,1-2 Year,No,22333.0,152.0,291,0
2701,Female,30,1,38.0,0,1-2 Year,Yes,2630.0,157.0,120,0
2702,Female,48,1,41.0,0,1-2 Year,Yes,29984.0,26.0,122,0
2703,Male,29,1,50.0,0,< 1 Year,Yes,32083.0,152.0,151,0
2704,Female,47,1,28.0,0,1-2 Year,No,33647.0,26.0,108,0
2705,Female,54,1,3.0,0,1-2 Year,Yes,2630.0,26.0,248,0
2706,Female,73,1,28.0,1,1-2 Year,No,24162.0,122.0,178,0
2707,Female,24,1,37.0,0,< 1 Year,No,2630.0,152.0,247,0
2708,Male,32,1,29.0,1,< 1 Year,No,23472.0,124.0,23,0
2709,Male,24,1,3.0,1,< 1 Year,No,29327.0,151.0,57,0
2710,Male,58,1,36.0,1,1-2 Year,No,35841.0,26.0,19,0
2711,Female,55,1,50.0,0,> 2 Years,Yes,2630.0,157.0,66,0
2712,Male,60,1,18.0,0,1-2 Year,Yes,2630.0,156.0,94,0
2713,Female,23,1,29.0,1,< 1 Year,No,45535.0,26.0,177,0
2714,Male,71,1,18.0,0,> 2 Years,Yes,39804.0,26.0,115,0
2715,Female,57,1,35.0,1,1-2 Year,No,2630.0,152.0,43,0
2716,Female,43,1,28.0,0,1-2 Year,Yes,85787.0,124.0,26,0
2717,Male,25,1,45.0,0,< 1 Year,Yes,37378.0,124.0,65,0
2718,Male,23,1,30.0,1,< 1 Year,No,22336.0,26.0,167,0
2719,Male,72,1,47.0,0,1-2 Year,No,25132.0,124.0,31,0
2720,Male,21,1,30.0,1,< 1 Year,No,33677.0,152.0,116,0
2721,Male,26,1,36.0,1,< 1 Year,No,23899.0,152.0,57,0
2722,Female,24,1,29.0,1,< 1 Year,No,33144.0,152.0,197,0
2723,Male,24,1,36.0,1,< 1 Year,No,35764.0,160.0,76,0
2724,Male,40,1,46.0,0,1-2 Year,Yes,34540.0,26.0,228,0
2725,Male,42,1,28.0,0,1-2 Year,Yes,34187.0,124.0,236,0
2726,Male,43,1,0.0,1,1-2 Year,No,2630.0,26.0,139,0
2727,Male,71,0,28.0,0,1-2 Year,Yes,23982.0,26.0,244,0
2728,Male,68,1,28.0,0,> 2 Years,Yes,30486.0,26.0,248,0
2729,Female,25,1,41.0,1,< 1 Year,No,38788.0,152.0,41,0
2730,Male,26,1,41.0,1,< 1 Year,No,57832.0,152.0,21,0
2731,Male,37,1,28.0,0,1-2 Year,Yes,2630.0,156.0,96,0
2732,Male,73,1,28.0,0,1-2 Year,Yes,74185.0,13.0,102,0
2733,Female,23,1,14.0,1,< 1 Year,No,29748.0,152.0,263,0
2734,Male,27,1,35.0,1,< 1 Year,No,35088.0,152.0,164,0
2735,Female,44,1,28.0,1,1-2 Year,No,43152.0,26.0,73,0
2736,Female,24,1,8.0,1,< 1 Year,No,63100.0,152.0,166,0
2737,Male,79,1,28.0,1,1-2 Year,No,34790.0,26.0,47,0
2738,Female,25,1,10.0,1,< 1 Year,No,28423.0,152.0,273,0
2739,Male,50,1,4.0,1,1-2 Year,Yes,2630.0,26.0,43,0
2740,Male,27,1,11.0,1,< 1 Year,No,34475.0,152.0,164,0
2741,Male,72,1,28.0,0,1-2 Year,Yes,36608.0,52.0,157,0
2742,Male,43,1,29.0,0,1-2 Year,Yes,2630.0,26.0,255,0
2743,Female,52,1,19.0,0,1-2 Year,Yes,2630.0,157.0,278,0
2744,Male,24,1,31.0,1,< 1 Year,No,2630.0,152.0,245,0
2745,Male,21,1,46.0,1,< 1 Year,No,33226.0,152.0,196,0
2746,Female,59,1,47.0,0,1-2 Year,Yes,2630.0,156.0,239,0
2747,Male,47,1,48.0,0,> 2 Years,Yes,2630.0,15.0,27,0
2748,Male,51,1,14.0,0,1-2 Year,Yes,29980.0,26.0,38,0
2749,Female,24,1,15.0,1,< 1 Year,No,44455.0,152.0,112,0
2750,Female,33,1,8.0,1,1-2 Year,No,29488.0,26.0,75,0
2751,Female,20,1,47.0,0,< 1 Year,Yes,44837.0,156.0,85,0
2752,Male,74,1,30.0,1,1-2 Year,No,2630.0,26.0,35,0
2753,Female,23,1,19.0,1,< 1 Year,No,32024.0,152.0,265,0
2754,Female,58,1,48.0,0,1-2 Year,Yes,2630.0,124.0,95,0
2755,Male,41,1,28.0,0,1-2 Year,Yes,2630.0,158.0,73,0
2756,Male,63,1,8.0,1,> 2 Years,Yes,46008.0,124.0,20,0
2757,Male,36,1,15.0,1,< 1 Year,No,2630.0,1.0,265,0
2758,Male,69,1,8.0,0,> 2 Years,Yes,104939.0,124.0,261,0
2759,Male,24,1,41.0,1,< 1 Year,No,2630.0,151.0,22,0
2760,Female,29,1,10.0,1,< 1 Year,No,2630.0,160.0,210,0
2761,Male,27,1,8.0,0,< 1 Year,Yes,52329.0,151.0,190,0
2762,Male,55,1,46.0,0,1-2 Year,Yes,31989.0,26.0,291,0
2763,Female,54,1,28.0,0,> 2 Years,Yes,211132.0,124.0,14,0
2764,Male,61,1,28.0,0,> 2 Years,Yes,35418.0,26.0,124,0
2765,Male,22,1,50.0,1,< 1 Year,No,23827.0,152.0,254,0
2766,Male,22,1,5.0,1,< 1 Year,No,2630.0,160.0,139,0
2767,Male,23,1,41.0,1,< 1 Year,No,35533.0,152.0,183,0
2768,Male,50,1,28.0,0,1-2 Year,Yes,61781.0,26.0,251,0
2769,Male,50,1,28.0,0,1-2 Year,Yes,31136.0,124.0,148,0
2770,Female,39,1,0.0,0,1-2 Year,Yes,2630.0,26.0,169,0
2771,Male,36,1,26.0,0,1-2 Year,Yes,2630.0,156.0,131,0
2772,Male,33,1,45.0,0,< 1 Year,Yes,26662.0,124.0,257,0
2773,Male,32,1,30.0,1,< 1 Year,No,22070.0,152.0,118,0
2774,Female,45,1,28.0,1,1-2 Year,No,35610.0,26.0,159,0
2775,Male,25,1,25.0,0,< 1 Year,Yes,30123.0,152.0,129,0
2776,Female,27,1,28.0,1,< 1 Year,No,52758.0,152.0,181,0
2777,Female,23,1,29.0,1,< 1 Year,No,25708.0,26.0,114,0
2778,Female,50,1,28.0,0,1-2 Year,Yes,28752.0,60.0,182,0
2779,Male,21,1,28.0,0,1-2 Year,Yes,35582.0,124.0,102,0
2780,Female,27,1,41.0,1,< 1 Year,No,29979.0,152.0,285,0
2781,Female,44,1,28.0,0,1-2 Year,Yes,35735.0,26.0,254,0
2782,Male,53,1,28.0,0,1-2 Year,No,35873.0,26.0,262,0
2783,Female,22,1,15.0,0,< 1 Year,No,27120.0,152.0,70,0
2784,Male,57,1,28.0,1,1-2 Year,Yes,40286.0,124.0,235,0
2785,Male,42,1,8.0,0,1-2 Year,Yes,42220.0,26.0,16,0
2786,Male,24,1,39.0,1,< 1 Year,No,31319.0,151.0,128,0
2787,Female,48,1,28.0,0,1-2 Year,Yes,44370.0,26.0,213,0
2788,Male,26,1,50.0,1,< 1 Year,No,32792.0,152.0,64,0
2789,Male,68,1,8.0,0,1-2 Year,Yes,41158.0,26.0,114,0
2790,Male,62,1,8.0,0,1-2 Year,No,39008.0,25.0,140,0
2791,Female,22,1,36.0,0,< 1 Year,Yes,38098.0,152.0,85,0
2792,Female,36,1,28.0,0,1-2 Year,Yes,47221.0,124.0,90,0
2793,Male,23,1,37.0,1,< 1 Year,No,34573.0,152.0,56,0
2794,Female,46,1,35.0,1,1-2 Year,No,23695.0,124.0,264,0
2795,Male,24,1,47.0,1,< 1 Year,No,31036.0,152.0,137,0
2796,Female,27,1,3.0,1,< 1 Year,No,39125.0,152.0,37,0
2797,Female,46,1,28.0,0,> 2 Years,Yes,34189.0,124.0,239,0
2798,Male,21,1,46.0,1,< 1 Year,No,60645.0,160.0,142,0
2799,Female,27,1,29.0,1,< 1 Year,No,19449.0,152.0,217,0
2800,Male,39,1,8.0,1,1-2 Year,No,28201.0,124.0,108,0
2801,Male,32,1,28.0,0,< 1 Year,Yes,24742.0,124.0,172,0
2802,Female,28,1,28.0,1,< 1 Year,No,35545.0,152.0,53,0
2803,Female,62,1,48.0,1,1-2 Year,No,2630.0,15.0,13,0
2804,Male,46,1,45.0,0,1-2 Year,Yes,32006.0,60.0,227,0
2805,Female,32,1,33.0,1,< 1 Year,No,24197.0,152.0,199,0
2806,Female,32,1,28.0,1,< 1 Year,No,30808.0,152.0,279,0
2807,Female,24,1,3.0,0,< 1 Year,No,20311.0,152.0,165,0
2808,Male,21,1,28.0,1,< 1 Year,No,28620.0,160.0,13,0
2809,Female,28,1,15.0,1,< 1 Year,No,38506.0,152.0,195,0
2810,Male,22,1,41.0,1,< 1 Year,No,44225.0,152.0,129,0
2811,Male,29,1,28.0,1,1-2 Year,No,38496.0,124.0,75,0
2812,Female,24,1,46.0,0,< 1 Year,Yes,27965.0,152.0,164,0
2813,Female,38,1,28.0,1,1-2 Year,No,2630.0,156.0,184,0
2814,Male,20,1,41.0,1,< 1 Year,No,35529.0,160.0,104,0
2815,Female,24,1,47.0,1,< 1 Year,No,32829.0,152.0,256,0
2816,Female,43,1,31.0,0,1-2 Year,Yes,2630.0,124.0,43,0
2817,Female,36,1,28.0,0,1-2 Year,Yes,30205.0,122.0,278,0
2818,Female,23,1,30.0,1,< 1 Year,No,19897.0,152.0,59,0
2819,Female,23,1,15.0,0,< 1 Year,No,2630.0,152.0,95,0
2820,Male,73,0,29.0,0,1-2 Year,Yes,41924.0,26.0,131,0
2821,Male,25,1,39.0,1,< 1 Year,No,31128.0,152.0,14,0
2822,Female,43,1,20.0,0,1-2 Year,Yes,2630.0,152.0,151,0
2823,Female,35,1,43.0,0,1-2 Year,Yes,24654.0,157.0,111,0
2824,Female,45,1,18.0,0,1-2 Year,Yes,28103.0,26.0,194,0
2825,Female,22,1,8.0,1,< 1 Year,No,28924.0,152.0,264,0
2826,Female,25,1,28.0,1,< 1 Year,No,52177.0,152.0,199,0
2827,Female,25,1,15.0,1,< 1 Year,No,2630.0,152.0,214,0
2828,Male,21,1,35.0,1,< 1 Year,No,35767.0,152.0,38,0
2829,Female,22,1,11.0,0,< 1 Year,Yes,31431.0,152.0,11,0
2830,Male,70,1,28.0,1,1-2 Year,No,63214.0,26.0,65,0
2831,Female,23,1,8.0,1,< 1 Year,No,35608.0,152.0,123,0
2832,Male,25,1,46.0,1,< 1 Year,No,26175.0,152.0,145,0
2833,Male,47,1,28.0,0,1-2 Year,Yes,39965.0,124.0,170,0
2834,Male,36,1,8.0,0,1-2 Year,Yes,38188.0,29.0,79,0
2835,Male,49,1,28.0,0,1-2 Year,Yes,31942.0,125.0,56,0
2836,Male,50,1,46.0,0,1-2 Year,Yes,2630.0,156.0,174,0
2837,Male,44,1,28.0,1,1-2 Year,No,32317.0,47.0,110,0
2838,Male,64,1,28.0,0,1-2 Year,Yes,25145.0,124.0,103,0
2839,Female,24,1,33.0,1,< 1 Year,No,29986.0,152.0,12,0
2840,Male,57,1,8.0,0,1-2 Year,Yes,41469.0,124.0,213,0
2841,Male,69,1,46.0,0,1-2 Year,Yes,39231.0,26.0,85,0
2842,Female,22,1,8.0,0,< 1 Year,No,42699.0,152.0,222,0
2843,Male,63,1,29.0,0,1-2 Year,Yes,2630.0,26.0,185,0
2844,Female,29,1,8.0,0,1-2 Year,Yes,52880.0,26.0,130,0
2845,Female,35,1,24.0,0,1-2 Year,Yes,32368.0,163.0,18,0
2846,Male,71,1,39.0,1,1-2 Year,No,2630.0,26.0,74,0
2847,Male,78,1,28.0,1,1-2 Year,Yes,42448.0,61.0,154,0
2848,Male,38,1,28.0,0,1-2 Year,Yes,30505.0,124.0,146,0
2849,Male,72,1,28.0,0,> 2 Years,Yes,49324.0,124.0,266,0
2850,Male,42,1,28.0,0,1-2 Year,Yes,42685.0,124.0,228,0
2851,Male,54,1,48.0,0,1-2 Year,Yes,2630.0,26.0,108,0
2852,Female,58,1,47.0,0,1-2 Year,Yes,46785.0,124.0,143,0
2853,Male,52,1,28.0,0,1-2 Year,Yes,68015.0,13.0,89,0
2854,Female,50,1,28.0,1,1-2 Year,No,48170.0,26.0,177,0
2855,Female,25,1,2.0,1,< 1 Year,No,23042.0,152.0,26,0
2856,Female,30,1,28.0,0,< 1 Year,Yes,34039.0,26.0,145,0
2857,Male,52,1,41.0,0,1-2 Year,Yes,33170.0,4.0,53,0
2858,Male,54,1,28.0,0,1-2 Year,Yes,59417.0,154.0,83,0
2859,Male,70,1,28.0,0,1-2 Year,Yes,41821.0,26.0,13,0
2860,Male,54,1,28.0,0,1-2 Year,Yes,42890.0,124.0,79,0
2861,Male,38,1,45.0,0,1-2 Year,No,18713.0,108.0,266,0
2862,Female,41,1,41.0,1,1-2 Year,No,30649.0,152.0,213,0
2863,Female,49,1,28.0,0,1-2 Year,Yes,43237.0,124.0,263,0
2864,Female,44,1,8.0,1,1-2 Year,No,37795.0,152.0,209,0
2865,Female,34,1,28.0,0,1-2 Year,No,2630.0,156.0,84,0
2866,Female,23,1,49.0,1,< 1 Year,No,36433.0,152.0,160,0
2867,Male,56,1,8.0,1,1-2 Year,No,32284.0,124.0,265,0
2868,Male,20,1,15.0,0,< 1 Year,No,34107.0,160.0,42,0
2869,Male,42,1,28.0,0,1-2 Year,Yes,56473.0,26.0,38,0
2870,Female,22,1,15.0,1,< 1 Year,No,28785.0,152.0,85,0
2871,Female,20,1,25.0,0,< 1 Year,Yes,43275.0,160.0,204,0
2872,Female,20,1,47.0,0,< 1 Year,Yes,28330.0,160.0,251,0
2873,Male,23,1,14.0,1,< 1 Year,No,31486.0,152.0,85,0
2874,Male,39,1,15.0,1,1-2 Year,No,2630.0,152.0,261,0
2875,Female,25,1,17.0,0,< 1 Year,No,38099.0,152.0,77,0
2876,Female,32,1,39.0,1,1-2 Year,No,28096.0,26.0,111,0
2877,Male,57,1,18.0,0,1-2 Year,Yes,33439.0,124.0,63,0
2878,Female,28,1,44.0,1,< 1 Year,No,25699.0,152.0,104,0
2879,Male,22,1,33.0,1,< 1 Year,No,33914.0,152.0,97,0
2880,Male,33,1,47.0,1,< 1 Year,No,33388.0,152.0,250,0
2881,Female,29,1,37.0,1,< 1 Year,No,31280.0,160.0,283,0
2882,Female,22,1,10.0,1,< 1 Year,No,25643.0,152.0,32,0
2883,Male,25,1,6.0,1,< 1 Year,No,28584.0,152.0,52,0
2884,Male,58,1,41.0,0,1-2 Year,Yes,23712.0,152.0,114,0
2885,Female,22,1,8.0,0,< 1 Year,Yes,42577.0,163.0,201,0
2886,Male,31,1,50.0,0,< 1 Year,Yes,37245.0,124.0,90,0
2887,Female,21,1,8.0,0,1-2 Year,Yes,44191.0,124.0,95,0
2888,Female,25,1,8.0,0,< 1 Year,No,2630.0,1.0,58,0
2889,Male,45,1,7.0,1,1-2 Year,No,2630.0,124.0,289,0
2890,Female,78,1,28.0,1,1-2 Year,No,25086.0,30.0,55,0
2891,Male,24,1,28.0,0,1-2 Year,Yes,2630.0,156.0,51,0
2892,Female,20,1,8.0,0,< 1 Year,Yes,34212.0,160.0,132,0
2893,Female,27,1,28.0,1,< 1 Year,No,21648.0,152.0,64,0
2894,Female,25,1,15.0,1,< 1 Year,No,52604.0,152.0,182,0
2895,Female,50,1,28.0,1,1-2 Year,No,42276.0,26.0,197,0
2896,Male,59,1,43.0,1,1-2 Year,Yes,32526.0,124.0,104,0
2897,Female,21,1,8.0,0,< 1 Year,Yes,39411.0,160.0,228,0
2898,Male,32,1,28.0,0,< 1 Year,Yes,2630.0,124.0,137,0
2899,Male,22,1,29.0,1,< 1 Year,No,37134.0,152.0,69,0
2900,Male,50,1,28.0,0,1-2 Year,Yes,57283.0,124.0,207,0
2901,Female,47,1,28.0,1,1-2 Year,No,26639.0,60.0,138,0
2902,Male,48,1,39.0,0,1-2 Year,Yes,2630.0,154.0,132,0
2903,Female,28,1,30.0,1,< 1 Year,No,27098.0,152.0,42,0
2904,Male,58,1,28.0,0,1-2 Year,Yes,40584.0,124.0,79,0
2905,Male,59,1,46.0,0,1-2 Year,Yes,32509.0,156.0,231,0
2906,Male,25,1,25.0,0,< 1 Year,Yes,24576.0,152.0,207,0
2907,Female,28,1,3.0,0,< 1 Year,Yes,2630.0,152.0,118,0
2908,Male,24,1,47.0,1,< 1 Year,No,62803.0,152.0,105,0
2909,Male,23,1,46.0,1,< 1 Year,No,26315.0,160.0,127,0
2910,Male,29,1,46.0,1,1-2 Year,No,34779.0,11.0,148,0
2911,Male,29,1,31.0,1,1-2 Year,No,2630.0,154.0,125,0
2912,Female,21,1,44.0,1,< 1 Year,No,2630.0,160.0,137,0
2913,Female,22,1,13.0,1,< 1 Year,No,33171.0,152.0,220,0
2914,Male,69,1,14.0,0,1-2 Year,Yes,36235.0,26.0,51,0
2915,Male,24,1,30.0,1,< 1 Year,No,24689.0,152.0,198,0
2916,Male,79,1,28.0,0,1-2 Year,Yes,45181.0,124.0,172,0
2917,Female,69,1,41.0,1,1-2 Year,No,32720.0,26.0,196,0
2918,Female,21,1,46.0,0,1-2 Year,No,22174.0,154.0,220,0
2919,Female,30,1,28.0,1,< 1 Year,No,54431.0,152.0,179,0
2920,Female,41,1,18.0,0,1-2 Year,Yes,2630.0,156.0,207,0
2921,Male,37,1,37.0,1,1-2 Year,No,25171.0,26.0,282,0
2922,Male,49,1,18.0,0,1-2 Year,Yes,28283.0,124.0,181,0
2923,Male,45,1,10.0,0,1-2 Year,Yes,28612.0,163.0,88,0
2924,Female,73,1,38.0,0,1-2 Year,Yes,30764.0,124.0,286,0
2925,Male,47,1,28.0,0,1-2 Year,Yes,66651.0,26.0,107,0
2926,Female,64,1,3.0,0,1-2 Year,Yes,26198.0,26.0,101,0
2927,Female,25,1,8.0,1,< 1 Year,No,56916.0,152.0,201,0
2928,Male,53,1,46.0,0,1-2 Year,Yes,30774.0,163.0,62,0
2929,Female,26,1,11.0,1,< 1 Year,No,29761.0,152.0,190,0
2930,Female,46,1,28.0,0,1-2 Year,Yes,49201.0,26.0,182,0
2931,Female,24,1,8.0,1,< 1 Year,No,54280.0,152.0,136,0
2932,Male,68,1,28.0,0,> 2 Years,Yes,28530.0,26.0,125,0
2933,Male,51,1,28.0,0,1-2 Year,Yes,43893.0,26.0,41,0
2934,Male,25,1,41.0,1,< 1 Year,No,26689.0,152.0,49,0
2935,Male,24,1,41.0,0,< 1 Year,Yes,21969.0,154.0,262,0
2936,Male,22,1,50.0,1,< 1 Year,No,38876.0,152.0,58,0
2937,Male,24,1,8.0,1,< 1 Year,No,27761.0,152.0,96,0
2938,Female,80,1,46.0,1,1-2 Year,No,30381.0,26.0,126,0
2939,Male,66,1,50.0,1,1-2 Year,No,26919.0,124.0,119,0
2940,Female,32,1,21.0,1,< 1 Year,No,33948.0,160.0,42,0
2941,Female,42,1,3.0,0,1-2 Year,Yes,29494.0,26.0,20,0
2942,Female,23,1,41.0,0,< 1 Year,Yes,31801.0,152.0,233,0
2943,Male,69,1,21.0,0,1-2 Year,Yes,39007.0,124.0,23,0
2944,Male,25,1,13.0,0,< 1 Year,Yes,23404.0,152.0,259,0
2945,Male,33,1,46.0,1,1-2 Year,No,23423.0,124.0,176,0
2946,Male,21,1,25.0,1,< 1 Year,No,24750.0,152.0,144,0
2947,Female,24,1,9.0,1,< 1 Year,No,23842.0,152.0,224,0
2948,Male,25,1,8.0,1,< 1 Year,No,37114.0,152.0,175,0
2949,Male,78,1,28.0,0,1-2 Year,Yes,37681.0,124.0,119,0
2950,Male,25,1,45.0,1,< 1 Year,No,28347.0,152.0,291,0
2951,Female,66,1,28.0,1,1-2 Year,No,46931.0,13.0,51,0
2952,Female,27,1,32.0,0,< 1 Year,Yes,2630.0,152.0,276,0
2953,Male,25,1,29.0,1,< 1 Year,No,2630.0,152.0,66,0
2954,Female,61,1,41.0,1,1-2 Year,No,36984.0,122.0,47,0
2955,Male,40,1,28.0,1,1-2 Year,No,22227.0,26.0,38,0
2956,Female,23,1,37.0,0,< 1 Year,Yes,40913.0,152.0,105,0
2957,Male,46,1,28.0,0,1-2 Year,Yes,44478.0,26.0,154,0
2958,Male,45,1,28.0,0,1-2 Year,No,2630.0,116.0,30,0
2959,Male,36,1,8.0,0,1-2 Year,Yes,2630.0,26.0,119,0
2960,Male,62,1,38.0,0,1-2 Year,Yes,26555.0,26.0,84,0
2961,Female,32,1,32.0,0,< 1 Year,Yes,18415.0,124.0,73,0
2962,Female,45,1,29.0,1,1-2 Year,No,40606.0,124.0,190,0
2963,Female,26,1,46.0,0,< 1 Year,No,37395.0,152.0,151,0
2964,Male,33,1,28.0,1,< 1 Year,No,49181.0,152.0,223,0
2965,Male,60,1,28.0,0,> 2 Years,Yes,56120.0,26.0,80,0
2966,Male,61,1,48.0,1,1-2 Year,Yes,2630.0,26.0,136,0
2967,Male,47,1,28.0,0,1-2 Year,Yes,35278.0,23.0,296,0
2968,Male,65,1,30.0,1,1-2 Year,No,20800.0,31.0,78,0
2969,Female,27,1,10.0,1,< 1 Year,No,31660.0,152.0,236,0
2970,Male,24,1,8.0,1,< 1 Year,No,37273.0,152.0,19,0
2971,Male,45,1,28.0,0,1-2 Year,No,32922.0,124.0,290,0
2972,Female,22,1,20.0,0,< 1 Year,Yes,2630.0,152.0,245,0
2973,Female,21,1,6.0,1,< 1 Year,No,30308.0,160.0,236,0
2974,Male,30,1,18.0,1,< 1 Year,No,34810.0,152.0,86,0
2975,Male,58,1,20.0,0,1-2 Year,Yes,2630.0,156.0,279,0
2976,Male,23,1,46.0,1,< 1 Year,No,25378.0,152.0,35,0
2977,Male,23,1,10.0,1,< 1 Year,No,22417.0,152.0,90,0
2978,Male,47,1,9.0,0,1-2 Year,Yes,31714.0,26.0,44,0
2979,Male,62,1,46.0,1,1-2 Year,No,16929.0,124.0,165,0
2980,Male,40,1,20.0,0,1-2 Year,Yes,2630.0,156.0,278,0
2981,Female,23,1,37.0,1,< 1 Year,No,33333.0,152.0,111,0
2982,Male,21,1,21.0,0,< 1 Year,Yes,2630.0,160.0,84,0
2983,Female,59,1,29.0,1,1-2 Year,Yes,2630.0,124.0,167,0
2984,Male,52,1,28.0,0,1-2 Year,Yes,26665.0,26.0,217,0
2985,Male,70,1,3.0,1,1-2 Year,No,16255.0,124.0,151,0
2986,Female,36,1,46.0,1,1-2 Year,No,73038.0,26.0,205,0
2987,Female,24,1,30.0,1,< 1 Year,No,20430.0,152.0,227,0
2988,Female,26,1,28.0,1,< 1 Year,No,110070.0,152.0,169,0
2989,Male,69,1,28.0,0,1-2 Year,Yes,48858.0,26.0,218,0
2990,Male,30,1,30.0,1,< 1 Year,No,28389.0,152.0,155,0
2991,Female,46,1,28.0,0,1-2 Year,Yes,39109.0,26.0,183,0
2992,Female,46,1,49.0,0,1-2 Year,Yes,22274.0,26.0,258,0
2993,Female,37,1,48.0,0,1-2 Year,Yes,2630.0,124.0,224,0
2994,Female,23,1,9.0,0,< 1 Year,Yes,30277.0,152.0,259,0
2995,Female,21,1,28.0,1,1-2 Year,No,2630.0,154.0,65,0
2996,Male,26,1,3.0,1,1-2 Year,No,27605.0,124.0,207,0
2997,Female,80,1,28.0,0,1-2 Year,Yes,27599.0,26.0,178,0
2998,Male,28,1,6.0,0,< 1 Year,Yes,2630.0,152.0,37,0
2999,Female,27,1,14.0,1,< 1 Year,No,2630.0,152.0,280,0
3000,Male,38,1,35.0,0,1-2 Year,Yes,2630.0,26.0,146,0
3001,Female,24,1,3.0,1,< 1 Year,No,25046.0,152.0,174,0
3002,Male,43,1,20.0,0,1-2 Year,Yes,2630.0,133.0,37,0
3003,Female,28,1,28.0,0,1-2 Year,Yes,37477.0,139.0,266,0
3004,Male,20,1,36.0,0,< 1 Year,Yes,35038.0,160.0,83,0
3005,Male,22,1,2.0,1,< 1 Year,No,30720.0,160.0,186,0
3006,Female,66,1,8.0,0,1-2 Year,Yes,2630.0,156.0,78,0
3007,Female,60,1,28.0,0,1-2 Year,No,32907.0,26.0,269,0
3008,Male,41,1,24.0,0,1-2 Year,Yes,37016.0,124.0,64,0
3009,Female,27,1,36.0,1,< 1 Year,No,33432.0,152.0,209,0
3010,Male,47,1,39.0,0,1-2 Year,Yes,2630.0,124.0,235,0
3011,Female,26,1,28.0,1,< 1 Year,No,49705.0,152.0,251,0
3012,Male,57,1,39.0,1,1-2 Year,No,2630.0,152.0,28,0
3013,Male,29,1,32.0,1,< 1 Year,No,2630.0,160.0,118,0
3014,Female,61,1,28.0,0,1-2 Year,Yes,26345.0,163.0,220,0
3015,Male,37,1,28.0,0,1-2 Year,Yes,44054.0,124.0,170,0
3016,Male,25,1,45.0,1,< 1 Year,No,17552.0,152.0,269,0
3017,Female,61,1,28.0,0,1-2 Year,Yes,26140.0,26.0,189,0
3018,Female,45,1,28.0,0,1-2 Year,Yes,44828.0,124.0,162,0
3019,Male,52,1,28.0,0,1-2 Year,Yes,28482.0,24.0,267,0
3020,Male,33,1,28.0,1,1-2 Year,No,35495.0,124.0,123,0
3021,Male,23,1,28.0,1,< 1 Year,Yes,37554.0,152.0,159,0
