,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
10497,Female,41,1,45.0,1,1-2 Year,No,25490.0,26.0,141,0
10498,Female,51,1,20.0,0,1-2 Year,Yes,2630.0,124.0,51,0
10499,Male,68,1,28.0,0,1-2 Year,Yes,58030.0,124.0,23,0
10500,Female,23,1,13.0,1,< 1 Year,No,25358.0,152.0,137,0
10501,Female,25,1,9.0,1,< 1 Year,No,27930.0,152.0,106,0
10502,Male,21,1,8.0,1,< 1 Year,No,32332.0,160.0,154,0
10503,Female,25,1,41.0,1,< 1 Year,No,28215.0,152.0,173,0
10504,Male,73,1,28.0,0,1-2 Year,Yes,31354.0,124.0,48,0
10505,Female,55,1,8.0,1,1-2 Year,No,54840.0,26.0,232,0
10506,Female,24,1,28.0,0,< 1 Year,Yes,63536.0,152.0,83,0
10507,Male,45,1,11.0,0,> 2 Years,Yes,44524.0,124.0,147,0
10508,Male,35,1,28.0,0,1-2 Year,Yes,54236.0,26.0,261,1
10509,Female,22,1,42.0,1,< 1 Year,No,2630.0,152.0,90,0
10510,Male,43,1,0.0,0,> 2 Years,Yes,2630.0,26.0,293,1
10511,Female,31,1,34.0,1,< 1 Year,No,51481.0,152.0,158,0
10512,Male,53,1,2.0,0,> 2 Years,Yes,39549.0,26.0,120,1
10513,Male,77,1,28.0,0,1-2 Year,Yes,53468.0,147.0,36,0
10514,Female,22,1,16.0,1,< 1 Year,No,26812.0,152.0,102,0
10515,Female,61,1,20.0,0,1-2 Year,Yes,2630.0,124.0,41,0
10516,Male,23,1,8.0,1,< 1 Year,No,66645.0,152.0,263,0
10517,Male,42,1,28.0,0,1-2 Year,Yes,2630.0,124.0,217,0
10518,Female,52,1,28.0,1,1-2 Year,No,77169.0,26.0,74,0
10519,Male,35,1,46.0,0,1-2 Year,Yes,2630.0,160.0,214,0
10520,Male,49,1,8.0,0,1-2 Year,Yes,31349.0,26.0,56,0
10521,Female,24,1,3.0,1,< 1 Year,No,25508.0,152.0,149,0
10522,Male,38,1,29.0,1,1-2 Year,No,2630.0,124.0,110,0
10523,Female,21,1,8.0,0,< 1 Year,Yes,40978.0,160.0,17,0
10524,Male,25,1,43.0,0,< 1 Year,Yes,22414.0,152.0,134,0
10525,Female,27,1,46.0,1,< 1 Year,No,2630.0,152.0,296,0
10526,Male,70,1,28.0,0,1-2 Year,Yes,54727.0,26.0,223,0
10527,Male,52,1,28.0,0,1-2 Year,Yes,37403.0,26.0,86,1
10528,Female,27,1,39.0,0,< 1 Year,No,29561.0,152.0,258,0
10529,Male,45,1,18.0,0,1-2 Year,Yes,27538.0,124.0,295,1
10530,Male,23,1,18.0,1,< 1 Year,No,30643.0,152.0,133,0
10531,Male,49,1,28.0,0,1-2 Year,Yes,86719.0,26.0,17,0
10532,Male,65,1,15.0,1,1-2 Year,No,37336.0,26.0,106,0
10533,Male,43,1,28.0,1,1-2 Year,No,46734.0,111.0,242,0
10534,Female,44,1,8.0,0,1-2 Year,Yes,35448.0,124.0,178,1
10535,Male,21,1,29.0,1,< 1 Year,No,43660.0,160.0,281,0
10536,Female,46,1,28.0,1,1-2 Year,No,36996.0,26.0,187,0
10537,Female,41,1,31.0,1,1-2 Year,No,2630.0,26.0,78,0
10538,Female,21,1,27.0,0,< 1 Year,Yes,29073.0,152.0,103,0
10539,Female,34,1,28.0,0,> 2 Years,Yes,2630.0,26.0,99,0
10540,Male,22,1,8.0,1,< 1 Year,No,40241.0,152.0,178,0
10541,Female,67,1,15.0,0,1-2 Year,Yes,2630.0,26.0,74,0
10542,Female,26,1,41.0,1,< 1 Year,No,35477.0,152.0,215,0
10543,Female,25,1,20.0,0,< 1 Year,Yes,2630.0,152.0,269,0
10544,Male,48,1,7.0,0,1-2 Year,No,43659.0,26.0,105,0
10545,Male,46,1,28.0,0,1-2 Year,Yes,33854.0,26.0,213,0
10546,Male,36,1,8.0,0,1-2 Year,Yes,34745.0,26.0,171,0
10547,Male,49,1,50.0,0,1-2 Year,Yes,24130.0,26.0,73,0
10548,Female,20,1,8.0,0,< 1 Year,Yes,31147.0,160.0,175,0
10549,Male,26,1,8.0,1,< 1 Year,No,2630.0,156.0,161,0
10550,Male,27,1,41.0,1,< 1 Year,No,24413.0,151.0,286,0
10551,Female,25,1,10.0,1,< 1 Year,No,22471.0,152.0,97,0
10552,Male,24,1,14.0,1,< 1 Year,No,50271.0,152.0,263,0
10553,Female,63,1,28.0,0,1-2 Year,Yes,39621.0,26.0,211,1
10554,Male,25,1,35.0,1,< 1 Year,No,44732.0,152.0,31,0
10555,Male,57,1,28.0,0,1-2 Year,Yes,29866.0,124.0,39,0
10556,Male,43,1,8.0,0,1-2 Year,Yes,44853.0,7.0,185,0
10557,Female,25,1,34.0,0,< 1 Year,Yes,2630.0,152.0,116,0
10558,Male,38,1,28.0,0,1-2 Year,Yes,47482.0,124.0,274,1
10559,Female,41,1,50.0,0,1-2 Year,Yes,45954.0,31.0,113,0
10560,Male,26,1,35.0,1,< 1 Year,No,20472.0,26.0,134,0
10561,Female,22,1,6.0,0,< 1 Year,Yes,16455.0,152.0,275,1
10562,Female,23,1,15.0,1,< 1 Year,No,40639.0,152.0,217,0
10563,Male,32,1,28.0,0,1-2 Year,Yes,2630.0,156.0,270,1
10564,Male,28,1,11.0,0,1-2 Year,Yes,2630.0,157.0,196,0
10565,Male,63,1,7.0,0,1-2 Year,Yes,35072.0,26.0,117,0
10566,Male,56,1,47.0,0,1-2 Year,Yes,29327.0,116.0,242,0
10567,Female,27,1,14.0,1,< 1 Year,No,27462.0,152.0,85,0
10568,Female,60,1,28.0,0,1-2 Year,Yes,2630.0,26.0,31,0
10569,Male,41,1,30.0,1,1-2 Year,No,2630.0,152.0,255,0
10570,Female,22,1,28.0,0,< 1 Year,Yes,50766.0,152.0,76,1
10571,Female,27,1,35.0,0,< 1 Year,No,38844.0,152.0,117,0
10572,Male,51,1,11.0,0,1-2 Year,Yes,36408.0,26.0,73,0
10573,Female,21,1,28.0,0,< 1 Year,Yes,2630.0,156.0,63,0
10574,Male,38,1,3.0,0,1-2 Year,Yes,18228.0,124.0,284,0
10575,Male,26,1,15.0,0,< 1 Year,No,29434.0,152.0,237,0
10576,Female,22,1,8.0,0,< 1 Year,Yes,31135.0,152.0,69,0
10577,Female,46,1,29.0,0,1-2 Year,Yes,58664.0,26.0,203,1
10578,Female,37,1,3.0,0,1-2 Year,No,21122.0,26.0,65,1
10579,Female,31,1,21.0,1,< 1 Year,No,25947.0,152.0,269,0
10580,Female,62,1,28.0,0,1-2 Year,Yes,63700.0,122.0,70,0
10581,Female,44,1,28.0,0,1-2 Year,Yes,27155.0,122.0,288,0
10582,Female,27,1,46.0,1,< 1 Year,No,47332.0,152.0,142,0
10583,Male,59,1,28.0,0,1-2 Year,Yes,59430.0,26.0,250,0
10584,Female,44,1,28.0,0,1-2 Year,Yes,90175.0,124.0,164,0
10585,Female,40,1,41.0,0,1-2 Year,Yes,2630.0,156.0,29,0
10586,Male,45,1,28.0,0,1-2 Year,Yes,33914.0,26.0,280,1
10587,Female,48,1,28.0,0,1-2 Year,Yes,39251.0,124.0,73,0
10588,Male,25,1,28.0,1,< 1 Year,No,40044.0,152.0,223,0
10589,Female,22,1,24.0,0,< 1 Year,Yes,2630.0,160.0,158,0
10590,Male,39,1,41.0,0,1-2 Year,No,44332.0,124.0,23,0
10591,Female,22,1,36.0,1,< 1 Year,No,29837.0,152.0,228,0
10592,Female,32,1,33.0,0,1-2 Year,Yes,28052.0,154.0,288,0
10593,Female,21,1,34.0,0,< 1 Year,Yes,40356.0,152.0,130,0
10594,Male,62,1,28.0,0,1-2 Year,Yes,49532.0,13.0,22,0
10595,Female,40,1,46.0,0,1-2 Year,Yes,29039.0,26.0,179,1
10596,Male,29,1,28.0,0,< 1 Year,Yes,27092.0,156.0,256,0
10597,Male,34,1,23.0,1,1-2 Year,No,33728.0,124.0,193,0
10598,Female,25,1,30.0,1,< 1 Year,No,28256.0,152.0,11,0
10599,Female,20,1,8.0,1,< 1 Year,No,32962.0,160.0,42,0
10600,Male,48,1,28.0,0,1-2 Year,Yes,32322.0,26.0,14,1
10601,Female,24,1,6.0,1,< 1 Year,No,19177.0,152.0,293,0
10602,Female,43,1,10.0,1,1-2 Year,No,24679.0,124.0,64,0
10603,Male,68,1,46.0,0,1-2 Year,Yes,25149.0,124.0,79,0
10604,Female,74,1,28.0,0,> 2 Years,Yes,31508.0,26.0,288,0
10605,Male,37,1,50.0,1,1-2 Year,No,2630.0,124.0,108,0
10606,Male,61,1,34.0,0,> 2 Years,Yes,33434.0,26.0,208,0
10607,Female,35,1,38.0,0,1-2 Year,Yes,35807.0,124.0,259,0
10608,Male,67,1,46.0,1,1-2 Year,No,30070.0,26.0,61,0
10609,Male,64,1,8.0,0,1-2 Year,Yes,49860.0,124.0,105,0
10610,Male,34,1,28.0,0,1-2 Year,Yes,36086.0,124.0,93,0
10611,Male,35,1,29.0,0,1-2 Year,Yes,34938.0,152.0,88,1
10612,Female,21,1,46.0,1,< 1 Year,No,31648.0,152.0,76,0
10613,Male,27,1,45.0,0,< 1 Year,No,2630.0,152.0,233,0
10614,Female,23,1,46.0,1,< 1 Year,No,31997.0,160.0,256,0
10615,Female,28,1,28.0,1,< 1 Year,No,40009.0,152.0,242,0
10616,Female,23,1,28.0,0,< 1 Year,Yes,29884.0,152.0,243,0
10617,Female,24,1,29.0,0,1-2 Year,Yes,2630.0,156.0,18,0
10618,Male,42,1,3.0,0,1-2 Year,Yes,19722.0,26.0,132,0
10619,Female,48,1,28.0,0,1-2 Year,Yes,40310.0,26.0,254,1
10620,Male,69,1,28.0,0,> 2 Years,Yes,2630.0,26.0,44,0
10621,Male,29,1,41.0,1,< 1 Year,No,29486.0,152.0,22,0
10622,Male,53,1,44.0,0,1-2 Year,Yes,30339.0,26.0,178,0
10623,Female,21,1,46.0,0,< 1 Year,Yes,34680.0,152.0,250,0
10624,Male,24,1,47.0,0,< 1 Year,No,41519.0,151.0,112,0
10625,Male,36,1,28.0,0,1-2 Year,No,36738.0,122.0,88,0
10626,Male,53,1,8.0,0,1-2 Year,Yes,52052.0,30.0,255,0
10627,Male,26,1,41.0,0,< 1 Year,No,22306.0,152.0,164,0
10628,Female,46,1,15.0,0,1-2 Year,Yes,32420.0,124.0,37,0
10629,Male,45,1,28.0,0,1-2 Year,Yes,51430.0,26.0,73,0
10630,Male,30,1,50.0,1,< 1 Year,No,33408.0,152.0,12,0
10631,Male,24,1,8.0,1,< 1 Year,No,38709.0,152.0,228,0
10632,Female,23,1,28.0,0,< 1 Year,Yes,30458.0,152.0,254,0
10633,Male,34,1,30.0,0,1-2 Year,Yes,27377.0,124.0,24,0
10634,Female,64,1,28.0,0,> 2 Years,Yes,55983.0,26.0,80,0
10635,Male,44,1,28.0,0,1-2 Year,No,31976.0,25.0,272,0
10636,Female,52,1,28.0,0,1-2 Year,Yes,59719.0,26.0,292,1
10637,Female,56,1,47.0,1,1-2 Year,No,34517.0,16.0,93,0
10638,Female,45,1,41.0,0,1-2 Year,Yes,43972.0,26.0,239,1
10639,Female,33,1,50.0,0,< 1 Year,Yes,36552.0,26.0,152,1
10640,Male,23,1,11.0,1,< 1 Year,No,24383.0,152.0,149,0
10641,Male,37,1,0.0,0,1-2 Year,No,2630.0,55.0,184,0
10642,Female,32,1,31.0,1,1-2 Year,No,2630.0,148.0,273,0
10643,Female,24,1,15.0,0,< 1 Year,No,42445.0,152.0,220,0
10644,Female,40,1,28.0,0,1-2 Year,Yes,30249.0,124.0,297,0
10645,Female,37,1,20.0,1,1-2 Year,No,2630.0,124.0,102,0
10646,Female,36,1,28.0,0,1-2 Year,Yes,29997.0,124.0,201,0
10647,Male,37,1,22.0,0,1-2 Year,Yes,2630.0,26.0,257,0
10648,Female,60,1,28.0,1,1-2 Year,No,36719.0,124.0,161,0
10649,Male,52,1,28.0,0,> 2 Years,Yes,43901.0,26.0,266,1
10650,Female,26,1,6.0,1,< 1 Year,No,15902.0,152.0,100,0
10651,Female,44,1,28.0,0,1-2 Year,Yes,23610.0,124.0,113,1
10652,Female,26,1,3.0,1,< 1 Year,No,25693.0,152.0,203,0
10653,Female,27,1,46.0,1,< 1 Year,No,37627.0,152.0,291,0
10654,Male,48,1,28.0,0,1-2 Year,Yes,44520.0,26.0,33,0
10655,Female,35,1,29.0,1,1-2 Year,No,23659.0,152.0,155,0
10656,Female,79,1,15.0,0,1-2 Year,Yes,34209.0,124.0,98,0
10657,Male,25,1,37.0,1,< 1 Year,No,2630.0,152.0,46,0
10658,Female,37,1,8.0,0,1-2 Year,Yes,32453.0,124.0,94,0
10659,Male,25,1,15.0,0,< 1 Year,Yes,27713.0,152.0,168,0
10660,Male,47,1,8.0,0,1-2 Year,Yes,2630.0,30.0,34,0
10661,Male,51,1,36.0,0,1-2 Year,Yes,29130.0,124.0,34,0
10662,Male,23,1,28.0,1,< 1 Year,No,30946.0,160.0,203,0
10663,Male,33,1,15.0,1,< 1 Year,No,21966.0,152.0,37,0
10664,Female,50,1,28.0,0,1-2 Year,Yes,41201.0,26.0,39,0
10665,Female,21,1,35.0,0,< 1 Year,Yes,35539.0,160.0,190,0
10666,Male,29,1,28.0,0,1-2 Year,Yes,31475.0,26.0,287,0
10667,Male,29,1,18.0,1,< 1 Year,No,41102.0,152.0,159,0
10668,Female,32,1,46.0,1,< 1 Year,No,27512.0,160.0,144,0
10669,Male,62,1,50.0,0,1-2 Year,Yes,26435.0,124.0,98,0
10670,Female,35,1,29.0,1,1-2 Year,No,2630.0,152.0,219,0
10671,Male,55,1,47.0,0,1-2 Year,Yes,40290.0,26.0,206,0
10672,Female,43,1,28.0,1,1-2 Year,No,38782.0,26.0,74,0
10673,Female,78,1,14.0,1,1-2 Year,No,2630.0,124.0,105,0
10674,Female,24,1,36.0,0,< 1 Year,No,35366.0,152.0,203,0
10675,Male,79,0,0.0,0,1-2 Year,Yes,2630.0,122.0,127,0
10676,Female,27,1,8.0,1,< 1 Year,No,31499.0,152.0,249,0
10677,Male,51,1,28.0,0,1-2 Year,Yes,27171.0,26.0,57,0
10678,Male,25,1,28.0,1,< 1 Year,No,37629.0,152.0,171,0
10679,Male,25,1,28.0,0,< 1 Year,Yes,34656.0,26.0,285,0
10680,Male,53,1,50.0,1,1-2 Year,No,2630.0,26.0,289,0
10681,Male,67,1,50.0,1,1-2 Year,No,43417.0,120.0,130,0
10682,Female,22,1,8.0,0,< 1 Year,Yes,34702.0,152.0,231,0
10683,Male,24,1,28.0,0,< 1 Year,Yes,2630.0,157.0,279,1
10684,Female,28,1,30.0,1,< 1 Year,No,25325.0,152.0,151,0
10685,Female,26,1,18.0,1,< 1 Year,No,31381.0,152.0,255,0
10686,Male,51,1,18.0,1,1-2 Year,No,2630.0,157.0,70,0
10687,Male,52,1,8.0,1,1-2 Year,No,63610.0,26.0,45,0
10688,Female,21,1,36.0,0,< 1 Year,No,30814.0,160.0,197,0
10689,Female,26,1,6.0,1,< 1 Year,No,31984.0,152.0,260,0
10690,Female,27,1,14.0,1,< 1 Year,No,30991.0,152.0,136,0
10691,Male,44,1,28.0,0,1-2 Year,Yes,39866.0,26.0,88,0
10692,Male,47,1,18.0,0,1-2 Year,Yes,31188.0,26.0,291,1
10693,Male,23,1,27.0,0,< 1 Year,Yes,27621.0,152.0,212,0
10694,Male,21,1,16.0,1,< 1 Year,No,27957.0,160.0,216,0
10695,Male,24,1,29.0,0,< 1 Year,Yes,34671.0,152.0,37,0
10696,Female,21,1,28.0,1,< 1 Year,No,25365.0,160.0,233,0
10697,Male,49,1,3.0,1,1-2 Year,No,2630.0,26.0,49,0
10698,Male,30,1,33.0,1,< 1 Year,No,30827.0,152.0,138,0
10699,Male,64,1,28.0,0,> 2 Years,Yes,39637.0,26.0,54,0
10700,Female,23,1,39.0,1,< 1 Year,No,2630.0,160.0,84,0
10701,Male,43,1,47.0,0,1-2 Year,Yes,29710.0,26.0,112,1
10702,Female,22,1,30.0,0,< 1 Year,Yes,51325.0,152.0,165,0
10703,Male,24,1,8.0,1,< 1 Year,No,33873.0,160.0,123,0
10704,Female,26,1,33.0,1,< 1 Year,No,24553.0,152.0,287,0
10705,Male,26,1,35.0,1,< 1 Year,No,20846.0,152.0,147,0
10706,Female,45,1,3.0,1,1-2 Year,No,31970.0,26.0,232,0
10707,Male,53,1,47.0,0,1-2 Year,Yes,32625.0,16.0,233,0
10708,Male,47,1,15.0,0,1-2 Year,Yes,29944.0,14.0,175,1
10709,Female,39,1,14.0,1,1-2 Year,No,27895.0,124.0,286,0
10710,Male,25,1,17.0,0,< 1 Year,Yes,75194.0,152.0,268,0
10711,Female,65,1,41.0,1,1-2 Year,No,29670.0,29.0,143,0
10712,Female,24,1,15.0,1,< 1 Year,Yes,44688.0,152.0,146,0
10713,Female,75,1,29.0,0,1-2 Year,Yes,40747.0,124.0,165,0
10714,Female,78,1,28.0,0,1-2 Year,Yes,61117.0,26.0,129,0
10715,Female,44,1,41.0,0,1-2 Year,Yes,36041.0,12.0,119,1
10716,Male,29,1,28.0,0,< 1 Year,Yes,26249.0,154.0,188,0
10717,Female,21,1,15.0,0,< 1 Year,Yes,33066.0,152.0,181,1
10718,Male,22,1,2.0,0,< 1 Year,Yes,32384.0,152.0,47,0
10719,Male,32,1,28.0,1,< 1 Year,No,44894.0,152.0,251,0
10720,Male,30,1,28.0,1,1-2 Year,No,29936.0,26.0,23,0
10721,Female,31,1,30.0,1,< 1 Year,No,32322.0,152.0,206,0
10722,Female,49,1,28.0,0,> 2 Years,Yes,37395.0,26.0,34,1
10723,Male,49,1,33.0,0,1-2 Year,Yes,2630.0,124.0,245,0
10724,Female,24,1,13.0,1,< 1 Year,No,34191.0,152.0,34,0
10725,Male,22,1,16.0,1,< 1 Year,No,23345.0,152.0,219,0
10726,Male,57,1,15.0,1,1-2 Year,No,2630.0,14.0,13,0
10727,Male,21,1,6.0,1,< 1 Year,Yes,2630.0,160.0,201,1
10728,Male,25,1,45.0,1,< 1 Year,No,2630.0,152.0,155,0
10729,Male,49,1,46.0,0,1-2 Year,Yes,2630.0,26.0,36,1
10730,Male,28,1,1.0,1,1-2 Year,No,2630.0,124.0,236,0
10731,Female,41,1,12.0,0,1-2 Year,Yes,24303.0,124.0,270,1
10732,Female,45,1,28.0,0,> 2 Years,Yes,31056.0,26.0,56,1
10733,Female,45,1,48.0,0,1-2 Year,Yes,2630.0,124.0,282,0
10734,Female,63,1,15.0,1,1-2 Year,No,44179.0,14.0,228,0
10735,Female,41,1,28.0,0,> 2 Years,Yes,42360.0,26.0,262,1
10736,Female,23,1,46.0,1,< 1 Year,No,38145.0,152.0,141,0
10737,Male,65,1,28.0,0,> 2 Years,Yes,51743.0,26.0,297,1
10738,Female,64,1,33.0,1,1-2 Year,No,19755.0,26.0,267,0
10739,Female,62,1,5.0,0,1-2 Year,Yes,19592.0,26.0,165,0
10740,Female,24,1,21.0,1,< 1 Year,No,35716.0,152.0,258,0
10741,Female,56,1,28.0,0,1-2 Year,Yes,50066.0,26.0,49,1
10742,Female,30,1,18.0,1,< 1 Year,No,21517.0,152.0,98,0
10743,Male,23,1,8.0,1,< 1 Year,No,27751.0,152.0,99,0
10744,Female,42,1,8.0,1,1-2 Year,Yes,2630.0,157.0,241,0
10745,Female,47,1,28.0,0,1-2 Year,Yes,38176.0,122.0,107,1
10746,Female,25,1,2.0,0,< 1 Year,Yes,33165.0,152.0,162,0
10747,Female,25,1,11.0,1,< 1 Year,No,25499.0,152.0,171,0
10748,Female,43,1,18.0,1,1-2 Year,No,29368.0,152.0,263,0
10749,Female,58,1,28.0,0,1-2 Year,Yes,42063.0,152.0,36,0
10750,Female,58,1,52.0,0,1-2 Year,Yes,36995.0,26.0,241,0
10751,Female,23,1,43.0,1,< 1 Year,No,2630.0,152.0,68,0
10752,Female,22,1,3.0,1,< 1 Year,No,43747.0,160.0,252,0
10753,Male,23,1,3.0,1,< 1 Year,No,38973.0,152.0,65,0
10754,Male,26,1,50.0,1,< 1 Year,No,34554.0,152.0,102,0
10755,Male,69,1,41.0,0,1-2 Year,Yes,38563.0,12.0,202,0
10756,Male,54,1,28.0,1,1-2 Year,No,46360.0,26.0,87,0
10757,Female,21,1,27.0,1,< 1 Year,No,28864.0,152.0,178,0
10758,Male,25,1,41.0,1,< 1 Year,No,55914.0,152.0,198,0
10759,Female,24,1,14.0,1,< 1 Year,No,26089.0,152.0,162,0
10760,Male,36,1,7.0,0,1-2 Year,Yes,41823.0,124.0,273,0
10761,Female,52,1,28.0,0,1-2 Year,Yes,56961.0,26.0,42,0
10762,Male,52,1,33.0,1,1-2 Year,No,49629.0,26.0,52,0
10763,Female,38,1,46.0,0,1-2 Year,Yes,2630.0,157.0,157,1
10764,Male,24,1,11.0,1,< 1 Year,No,31480.0,152.0,32,0
10765,Female,44,1,28.0,0,1-2 Year,Yes,55141.0,124.0,77,0
10766,Female,31,1,28.0,0,1-2 Year,Yes,56096.0,124.0,34,0
10767,Male,36,1,30.0,0,1-2 Year,Yes,31636.0,151.0,74,0
10768,Male,32,1,36.0,1,< 1 Year,No,42761.0,152.0,188,0
10769,Male,45,1,28.0,1,1-2 Year,Yes,2630.0,25.0,161,0
10770,Female,27,1,15.0,1,< 1 Year,No,39799.0,151.0,194,0
10771,Female,21,1,3.0,0,< 1 Year,Yes,36882.0,160.0,129,0
10772,Female,46,1,28.0,0,1-2 Year,Yes,41860.0,26.0,180,0
10773,Female,71,1,28.0,0,1-2 Year,Yes,38694.0,124.0,217,0
10774,Female,27,1,47.0,1,< 1 Year,No,38270.0,152.0,140,0
10775,Female,33,1,8.0,0,< 1 Year,Yes,41316.0,152.0,59,0
10776,Male,25,1,47.0,1,< 1 Year,No,20408.0,152.0,287,0
10777,Male,37,1,2.0,0,1-2 Year,Yes,27080.0,156.0,129,1
10778,Male,37,1,28.0,0,1-2 Year,Yes,40899.0,124.0,289,0
10779,Male,24,1,33.0,1,< 1 Year,No,19078.0,152.0,138,0
10780,Female,20,1,3.0,0,< 1 Year,No,31290.0,160.0,170,0
10781,Female,37,1,28.0,1,1-2 Year,No,24881.0,124.0,132,0
10782,Female,31,1,41.0,1,< 1 Year,No,38751.0,152.0,127,0
10783,Male,31,1,8.0,0,< 1 Year,Yes,38139.0,156.0,256,1
10784,Male,37,1,9.0,1,1-2 Year,No,41882.0,26.0,175,0
10785,Female,38,1,28.0,0,1-2 Year,Yes,39065.0,61.0,223,1
10786,Female,25,1,35.0,1,< 1 Year,No,29177.0,152.0,210,0
10787,Male,51,1,28.0,0,1-2 Year,No,32769.0,26.0,207,0
10788,Female,43,1,28.0,0,1-2 Year,Yes,2630.0,122.0,196,1
10789,Male,39,1,0.0,1,1-2 Year,No,2630.0,152.0,239,0
10790,Male,52,1,6.0,1,1-2 Year,No,30543.0,26.0,248,0
10791,Female,49,1,2.0,0,1-2 Year,Yes,21520.0,124.0,257,0
10792,Female,50,1,29.0,1,1-2 Year,No,59239.0,124.0,36,0
10793,Male,37,1,28.0,0,1-2 Year,Yes,45581.0,124.0,76,0
10794,Female,68,1,28.0,0,1-2 Year,Yes,2630.0,26.0,207,1
10795,Female,58,1,28.0,0,> 2 Years,Yes,27997.0,26.0,187,0
10796,Female,45,1,37.0,0,1-2 Year,Yes,45084.0,124.0,201,0
10797,Female,61,1,47.0,0,> 2 Years,Yes,2630.0,16.0,31,0
10798,Male,59,0,28.0,1,1-2 Year,Yes,40828.0,26.0,239,0
10799,Female,25,1,39.0,0,< 1 Year,No,31140.0,152.0,200,0
10800,Male,59,1,28.0,0,1-2 Year,Yes,29851.0,4.0,236,0
10801,Male,56,1,26.0,1,1-2 Year,Yes,48969.0,120.0,140,0
10802,Male,40,1,28.0,0,1-2 Year,Yes,52656.0,13.0,293,0
10803,Male,71,1,28.0,0,1-2 Year,Yes,38588.0,26.0,294,1
10804,Female,57,1,28.0,0,1-2 Year,Yes,22457.0,156.0,135,1
10805,Male,24,1,27.0,1,< 1 Year,No,24184.0,152.0,47,0
10806,Male,21,1,46.0,1,< 1 Year,No,27620.0,160.0,52,0
10807,Female,67,1,28.0,0,1-2 Year,Yes,2630.0,156.0,282,0
10808,Female,79,1,28.0,0,> 2 Years,Yes,49928.0,8.0,273,0
10809,Male,23,1,11.0,1,< 1 Year,No,20893.0,152.0,163,0
10810,Male,21,1,12.0,0,< 1 Year,Yes,29731.0,160.0,63,0
10811,Female,76,1,28.0,0,1-2 Year,Yes,39560.0,124.0,137,1
10812,Male,73,1,28.0,0,1-2 Year,Yes,45426.0,26.0,96,1
10813,Male,51,1,20.0,1,1-2 Year,No,2630.0,124.0,77,0
10814,Male,38,1,47.0,1,1-2 Year,No,32359.0,151.0,233,0
10815,Male,27,1,33.0,1,< 1 Year,No,2630.0,152.0,233,0
10816,Female,26,1,25.0,0,< 1 Year,Yes,2630.0,152.0,84,0
10817,Male,40,1,46.0,0,1-2 Year,Yes,30874.0,152.0,25,0
10818,Male,41,1,8.0,0,1-2 Year,Yes,36603.0,124.0,107,0
10819,Female,71,1,28.0,1,1-2 Year,No,41846.0,26.0,184,0
10820,Male,48,1,35.0,0,1-2 Year,Yes,38480.0,163.0,175,0
10821,Female,75,1,32.0,0,1-2 Year,Yes,23068.0,26.0,69,0
10822,Male,26,1,6.0,0,< 1 Year,Yes,2630.0,156.0,22,0
10823,Female,25,1,26.0,1,< 1 Year,No,30258.0,152.0,262,0
10824,Male,48,1,28.0,0,1-2 Year,Yes,36996.0,124.0,214,1
10825,Female,52,1,3.0,1,1-2 Year,No,2630.0,26.0,198,0
10826,Female,33,1,19.0,0,1-2 Year,Yes,2630.0,157.0,132,0
10827,Female,25,1,47.0,1,< 1 Year,No,41238.0,152.0,235,0
10828,Male,21,1,47.0,0,< 1 Year,Yes,35727.0,160.0,114,0
10829,Male,34,1,15.0,0,1-2 Year,Yes,39451.0,152.0,111,1
10830,Male,64,1,18.0,1,1-2 Year,No,35083.0,116.0,105,0
10831,Female,25,1,28.0,0,< 1 Year,Yes,22042.0,26.0,191,1
10832,Female,40,1,28.0,0,1-2 Year,Yes,30892.0,124.0,77,0
10833,Female,28,1,21.0,1,< 1 Year,No,28594.0,152.0,11,0
10834,Female,24,1,11.0,1,< 1 Year,No,29040.0,152.0,129,0
10835,Male,77,1,8.0,0,1-2 Year,Yes,39644.0,124.0,86,0
10836,Female,23,1,2.0,0,< 1 Year,Yes,34246.0,152.0,85,0
10837,Female,51,1,11.0,0,1-2 Year,Yes,41913.0,157.0,259,1
10838,Male,43,1,28.0,0,1-2 Year,Yes,53976.0,26.0,293,1
10839,Male,42,1,28.0,0,1-2 Year,Yes,37233.0,26.0,292,0
10840,Male,22,1,15.0,0,< 1 Year,Yes,29311.0,152.0,281,0
10841,Male,46,1,41.0,0,1-2 Year,Yes,27495.0,26.0,18,0
10842,Female,23,1,2.0,1,< 1 Year,No,27896.0,152.0,67,0
10843,Male,25,1,43.0,1,< 1 Year,No,26564.0,152.0,17,0
10844,Female,24,1,8.0,1,< 1 Year,No,39640.0,152.0,101,0
10845,Male,40,1,43.0,1,1-2 Year,No,40978.0,26.0,79,0
10846,Female,63,1,8.0,0,1-2 Year,Yes,37359.0,25.0,296,1
10847,Female,34,1,30.0,1,1-2 Year,No,25099.0,151.0,260,0
10848,Male,34,1,28.0,0,1-2 Year,Yes,29482.0,55.0,152,0
10849,Male,36,1,1.0,0,1-2 Year,Yes,2630.0,124.0,247,0
10850,Male,33,1,11.0,1,< 1 Year,No,2630.0,152.0,258,0
10851,Female,52,1,46.0,1,1-2 Year,No,37046.0,124.0,14,0
10852,Male,33,1,28.0,0,< 1 Year,Yes,36199.0,150.0,114,0
